username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
norqueen_;2016-11-03 04:21;0;7;"This is my fucking cousin in Ireland dressed as trump. Who tf is my family https:// twitter.com/carrabanens/st atus/791993702050848768 …";;;;"794016639666663424";https://twitter.com/norqueen_/status/794016639666663424
Absolut_Pablito;2016-11-03 04:14;1;2;"Home fucking run!!!! #WorldSeries tied!!!!! #Windians #RallyTogether #Trump pic.twitter.com/cDWvpy70a2";;;#WorldSeries #Windians #RallyTogether #Trump;"794014871071301632";https://twitter.com/Absolut_Pablito/status/794014871071301632
TooTallPaul92;2016-11-03 04:06;0;1;"Man, the Cubs and Trump could both win in the span of the week. *checks local pigs for wings*";;;;"794012727005978625";https://twitter.com/TooTallPaul92/status/794012727005978625
Rich_893;2016-11-03 04:05;0;0;"@thehill -Well everyone can't win. There will be a lot of people who lose a lot of money betting on Trump.";;@thehill;;"794012598819659776";https://twitter.com/Rich_893/status/794012598819659776
cmisla2;2016-11-03 03:57;0;0;"Wonder how many Trump followers shop at Nordstrom? HA! More like Walmart (from bits shown in news). http:// money.cnn.com/2016/11/02/tec hnology/ivanka-trump-nordstrom/index.html …";;;;"794010584521920512";https://twitter.com/cmisla2/status/794010584521920512
dalanmcnabola;2016-11-03 03:57;0;0;"I think I just found out someone I know voted for Trump. So disappointing.";;;;"794010497880244224";https://twitter.com/dalanmcnabola/status/794010497880244224
producersteve;2016-11-03 03:38;0;0;"@kwamerose I'm confused. So you *literally* think Clinton & Trump are interchangeable or...?";;@kwamerose;;"794005702528286721";https://twitter.com/producersteve/status/794005702528286721
heychelli;2016-11-03 03:36;0;0;"“Black church burned, spray-painted with 'Vote Trump' in Mississippi” https:// twitter.com/i/moments/7939 77041246789634 …";;;;"794005195038466048";https://twitter.com/heychelli/status/794005195038466048
supremedj;2016-11-03 03:24;2;1;"Donald Trump has had so much success that even David Duke is making a comeback. #smh";;;#smh;"794002228587569152";https://twitter.com/supremedj/status/794002228587569152
tatyrawrz;2016-11-03 03:23;1;10;"This presidential campaign got me shook. The votes are nearly tied between Clinton & Trump.";;;;"794001955517394944";https://twitter.com/tatyrawrz/status/794001955517394944
katsndogs;2016-11-03 03:06;0;1;"I thank God for all of my #NEVERTRUMP friends! You can save us all from a #Trump presidency. I will be forever grateful! pic.twitter.com/dSpGWKAhsp";;;#NEVERTRUMP #Trump;"793997804507164672";https://twitter.com/katsndogs/status/793997804507164672
coleflan;2016-11-03 03:01;0;2;"Donald Trump might actually win this bitch";;;;"793996589199028225";https://twitter.com/coleflan/status/793996589199028225
lelandwong;2016-11-03 03:00;0;0;"Vote for Hillary because she's a #woman . Vote for Trump because he's a #man .";;;#woman #man;"793996349867819010";https://twitter.com/lelandwong/status/793996349867819010
doggieLB;2016-11-03 02:57;0;0;"@ShaunKing Saw it in CA. Have also seen Trump ads out here during the series. Guessing national, waste of $ for Trump in CA.";;@ShaunKing;;"793995391792332800";https://twitter.com/doggieLB/status/793995391792332800
akornblatt;2016-11-03 02:56;0;0;"@ChrisG23413187 how's the trump bribery and racketeering cases going?";;@ChrisG23413187;;"793995165903953921";https://twitter.com/akornblatt/status/793995165903953921
AdamPro13;2016-11-03 02:41;0;1;"@AJWilson2o I doubt it. Trump's advocated everything short of genocide. Not saying he's next Hitler, but it'd be hard to increase the odds.";;@AJWilson2o;;"793991386798297088";https://twitter.com/AdamPro13/status/793991386798297088
AdamPro13;2016-11-03 02:38;0;1;"@AJWilson2o if Hitler were running for president, is there anything he'd say that's worse than anything Trump has already said?";;@AJWilson2o;;"793990746869100544";https://twitter.com/AdamPro13/status/793990746869100544
katsndogs;2016-11-03 02:33;0;3;"@Green_Footballs You can thank Trump, Paul Ryan and every other Republican supporting Trump. That's how it happened. :(";;@Green_Footballs;;"793989334273622016";https://twitter.com/katsndogs/status/793989334273622016
rubencodes;2016-11-03 02:32;0;0;"@bcardarella I'm sorry, but if you refuse to stand up for non-white males & ppl that can't afford a Trump presidency, you should be shamed.";;@bcardarella;;"793989090110685184";https://twitter.com/rubencodes/status/793989090110685184
chrisgolden;2016-11-03 02:19;1;1;"This article points out Trump was fined $10,000 by City of New York for holding announcement event at Trump Tower https:// twitter.com/washingtonpost /status/793984042874048514 …";;;;"793985841131503616";https://twitter.com/chrisgolden/status/793985841131503616
dijit23;2016-11-03 02:18;0;0;"@TheLastWord i'd like 2 see him put his money where his mouth is. Not to say I'd like to see Trump win I wouldn't still a hyperbolic comment";;@TheLastWord;;"793985756263911428";https://twitter.com/dijit23/status/793985756263911428
vampituity;2016-11-03 01:46;0;1;"Make sure it's Sanders, not Trump. @cmx https:// twitter.com/cmx/status/793 976124346920960 …";;@cmx;;"793977492839297024";https://twitter.com/vampituity/status/793977492839297024
cali94612;2016-11-03 01:36;0;1;"@zigeist88 @HashtagEJW @juniperbreeze07 how are you going to tell someone their choices? There are more candidates than Trump or Hillary.";;@zigeist88 @HashtagEJW @juniperbreeze07;;"793975061480873985";https://twitter.com/cali94612/status/793975061480873985
cali94612;2016-11-03 01:34;1;1;"@HashtagEJW @juniperbreeze07 @zigeist88 I know right, LOL. They just can't understand why someone won't vote for Trump, it's so funny.";;@HashtagEJW @juniperbreeze07 @zigeist88;;"793974681174822917";https://twitter.com/cali94612/status/793974681174822917
ProgressingSF;2016-11-03 01:34;0;0;"This is just wrong. Neither Trump nor Clinton supporters deserve violence and fear like this. Knock it off assholes. https:// twitter.com/afp/status/793 955322583011328 …";;;;"793974625860321280";https://twitter.com/ProgressingSF/status/793974625860321280
cali94612;2016-11-03 01:31;0;0;"@zigeist88 @juniperbreeze07 @HashtagEJW LOL, Trump lied about releasing his tax returns and about his views on women.";;@zigeist88 @juniperbreeze07 @HashtagEJW;;"793973889508331520";https://twitter.com/cali94612/status/793973889508331520
cali94612;2016-11-03 01:30;0;1;"@HashtagEJW @juniperbreeze07 @zigeist88 no, they just want to brow beat people into voting for Trump who is a total idiot.";;@HashtagEJW @juniperbreeze07 @zigeist88;;"793973556761739264";https://twitter.com/cali94612/status/793973556761739264
Rich_893;2016-11-03 01:24;0;0;"@business -if Trump wins, better not look.";;@business;;"793972118450946048";https://twitter.com/Rich_893/status/793972118450946048
jackhutton;2016-11-03 01:12;1;0;"KKK’s official newspaper supports Donald Trump for president https://www. washingtonpost.com/news/post-poli tics/wp/2016/11/01/the-kkks-official-newspaper-has-endorsed-donald-trump-for-president/ … @washingtonpost #inners";;@washingtonpost;#inners;"793969170673041408";https://twitter.com/jackhutton/status/793969170673041408
AshRust;2016-11-03 01:07;0;3;"Text banking to stop Trump @Hillary for America - San Francisco https://www. instagram.com/p/BMU8qMPAPcC/";;@Hillary;;"793967892006129668";https://twitter.com/AshRust/status/793967892006129668
cali94612;2016-11-03 01:07;0;0;"@juniperbreeze07 @HashtagEJW Trump is in the pocket of Putin and being used like a big dummy.";;@juniperbreeze07 @HashtagEJW;;"793967844471939072";https://twitter.com/cali94612/status/793967844471939072
cali94612;2016-11-03 01:04;2;1;"@juniperbreeze07 @HashtagEJW Trump and his alt right breitbart cronies would be an embarrassment on the world stage.";;@juniperbreeze07 @HashtagEJW;;"793967036795752449";https://twitter.com/cali94612/status/793967036795752449
cali94612;2016-11-03 01:03;0;1;"@juniperbreeze07 @HashtagEJW @zigeist88 Trump said he'd release his taxes and he didn't. Who's the liar?";;@juniperbreeze07 @HashtagEJW @zigeist88;;"793966772378447872";https://twitter.com/cali94612/status/793966772378447872
cali94612;2016-11-03 01:02;0;0;"@JosephIGilbert2 @Reality_Douche @TemiaBrinson FYI, I'm not and have never been a Democrat. And Trump isn't even a Republican.";;@JosephIGilbert2 @Reality_Douche @TemiaBrinson;;"793966633815445504";https://twitter.com/cali94612/status/793966633815445504
cali94612;2016-11-03 00:59;0;0;"@JosephIGilbert2 @Reality_Douche @TemiaBrinson Trump lost a billion dollars in his own business & we should trust him, ok";;@JosephIGilbert2 @Reality_Douche @TemiaBrinson;;"793965714579197952";https://twitter.com/cali94612/status/793965714579197952
cali94612;2016-11-03 00:54;0;0;"@JosephIGilbert2 @Reality_Douche @TemiaBrinson Trump would not be a dictator & he's selling you pipe dreams. But u believe his nonsense.";;@JosephIGilbert2 @Reality_Douche @TemiaBrinson;;"793964641109954560";https://twitter.com/cali94612/status/793964641109954560
Rich_893;2016-11-03 00:46;0;1;"@JadeGryffon @jpc268 -it's a kind of masochism to like a leader who would steal everything from you as Trump would.";;@JadeGryffon @jpc268;;"793962504879640577";https://twitter.com/Rich_893/status/793962504879640577
ethanjweiss;2016-11-03 00:34;0;0;"The distribution of opinions is quite unexpected being that we are in San Francisco where Donald Trump got ~7000 votes in the primary";;;;"793959454395879424";https://twitter.com/ethanjweiss/status/793959454395879424
sea329;2016-11-03 00:22;19;16;"Desperate Hillary screeches: Trump supporters are 'dark, divisive, dangerous' people in need of 'interventions'. She's unhinged yelling";;;;"793956582824570880";https://twitter.com/sea329/status/793956582824570880
mnissenson;2016-11-03 00:20;0;0;"@BWitherel "28% of early voting#R's cast ballots for her, while just 6% of Democrats who voted early sided with #Trump ." (same cite)";;@BWitherel;#R #Trump;"793955918933356544";https://twitter.com/mnissenson/status/793955918933356544
sea329;2016-11-03 00:16;11;35;"@FoxNews @POTUS You bet. Trump goes to the White House and Barry and Hillary go to the big House";;@FoxNews @POTUS;;"793954995271913472";https://twitter.com/sea329/status/793954995271913472
LisaIronTongue;2016-11-03 00:14;0;0;"@davidfrum endorses and votes for HRC, clearly holding his nose, but seeing Trump mostly clearly as well.";;@davidfrum;;"793954553343287296";https://twitter.com/LisaIronTongue/status/793954553343287296
MartyMacGyver;2016-11-03 00:00;0;0;"Tired of political posts? So am I - but the danger of #Trump being elected is real so don't sit this one out: get out there and #vote !!";;;#Trump #vote;"793951027435180032";https://twitter.com/MartyMacGyver/status/793951027435180032
oei_tony;2016-11-02 23:42;0;0;"@IngrahamAngle @LifeZette Trump is King Arthur and the rest are our deplorables leaders.But when we win we will all be American and me too!";;@IngrahamAngle @LifeZette;;"793946502322266112";https://twitter.com/oei_tony/status/793946502322266112
oei_tony;2016-11-02 23:38;0;0;"@nytimes Many educated are flocking to Trump you got a false narrative.i am educated and when i go to a rally mostly are educated.Deplorable";;@nytimes;;"793945382887636992";https://twitter.com/oei_tony/status/793945382887636992
cali94612;2016-11-02 23:37;0;0;"@juniperbreeze07 @zigeist88 @kachninja Trump is ok with it his clothing is made in Asia & steel for Trump towers are from China";;@juniperbreeze07 @zigeist88 @kachninja;;"793945215673384960";https://twitter.com/cali94612/status/793945215673384960
cali94612;2016-11-02 23:35;0;0;"@juniperbreeze07 @kachninja @zigeist88 lol, stop you're nonsense people of color aren't voting for Trump.";;@juniperbreeze07 @kachninja @zigeist88;;"793944758410350593";https://twitter.com/cali94612/status/793944758410350593
cali94612;2016-11-02 23:33;0;0;"@zigeist88 @juniperbreeze07 @kachninja google Trump taxes & Chinese steel in Trump Tower.";;@zigeist88 @juniperbreeze07 @kachninja;;"793944210743259137";https://twitter.com/cali94612/status/793944210743259137
cali94612;2016-11-02 23:31;0;0;"@juniperbreeze07 @kachninja @zigeist88 explain to your family that Trump doesn't care about working class people.";;@juniperbreeze07 @kachninja @zigeist88;;"793943749323735041";https://twitter.com/cali94612/status/793943749323735041
cali94612;2016-11-02 23:30;0;0;"@zigeist88 @kachninja @juniperbreeze07 great for me. No one wants Trump and his family in the White House. Nope.";;@zigeist88 @kachninja @juniperbreeze07;;"793943474030592000";https://twitter.com/cali94612/status/793943474030592000
cali94612;2016-11-02 23:29;0;0;"@juniperbreeze07 @zigeist88 @kachninja deal with it, I'm voting for Hillary and no wasting my vote on a 3rd party to help Trump.";;@juniperbreeze07 @zigeist88 @kachninja;;"793943193540661249";https://twitter.com/cali94612/status/793943193540661249
cali94612;2016-11-02 23:28;0;0;"@kachninja @juniperbreeze07 @zigeist88 I admit you're part of the Trump deplorables, lol.";;@kachninja @juniperbreeze07 @zigeist88;;"793942883791319040";https://twitter.com/cali94612/status/793942883791319040
cali94612;2016-11-02 23:27;0;0;"@zigeist88 @HashtagEJW @juniperbreeze07 @kachninja I guess only the uneducated Trump supporters know what's really happening";;@zigeist88 @HashtagEJW @juniperbreeze07 @kachninja;;"793942660583014400";https://twitter.com/cali94612/status/793942660583014400
cali94612;2016-11-02 23:26;0;0;"@kachninja @juniperbreeze07 @zigeist88 to Trump you're a fat pig, tell you're daughter.";;@kachninja @juniperbreeze07 @zigeist88;;"793942296832065536";https://twitter.com/cali94612/status/793942296832065536
cali94612;2016-11-02 23:22;0;0;"@juniperbreeze07 @zigeist88 @kachninja you're so complacent with Trump being an idiot & a scam artist.";;@juniperbreeze07 @zigeist88 @kachninja;;"793941355055562753";https://twitter.com/cali94612/status/793941355055562753
cali94612;2016-11-02 23:21;0;0;"@juniperbreeze07 @zigeist88 @kachninja ohh I'm just eating up propaganda I'm so naïve , if I weren't voting HRC I'd never vote 4 Trump.";;@juniperbreeze07 @zigeist88 @kachninja;;"793941077082312704";https://twitter.com/cali94612/status/793941077082312704
mariopinedo;2016-11-02 22:38;0;2;"Hillary? Trump? How about a Cal-Exit instead! #Elections2016 #HillaryClinton #DonaldTrump";;;#Elections2016 #HillaryClinton #DonaldTrump;"793930190556495872";https://twitter.com/mariopinedo/status/793930190556495872
cali94612;2016-11-02 22:24;0;0;"@zigeist88 @juniperbreeze07 @kachninja lol, I can't wait until next Tuesday when Trump loses so the GOP can hunt deplorables";;@zigeist88 @juniperbreeze07 @kachninja;;"793926834802917377";https://twitter.com/cali94612/status/793926834802917377
Hoodzster;2016-11-02 22:23;0;0;"Iran claims it's sending elite fighters to infiltrate US, Europe http://www. foxnews.com/world/2016/11/ 02/iran-claims-its-sending-elite-fighters-to-infiltrate-us-europe.html … via the @FoxNews Android app VOTE TRUMP!!!!!!!!!!";;@FoxNews;;"793926605756239872";https://twitter.com/Hoodzster/status/793926605756239872
Khanoisseur;2016-11-02 22:08;56;51;"Trump on record boasting he molests women, creeping on teenagers Dozen accusers emerge Media: *doubts rape charge* https:// twitter.com/khanoisseur/st atus/790242326157271040 …";;;;"793922803019845632";https://twitter.com/Khanoisseur/status/793922803019845632
ComicAmanda;2016-11-02 22:00;0;0;"@CaroleRadziwill Check out this Trump mob connection story http:// billmoyers.com/story/donald-t rump-story-youre-not-hearing/ … This needs to come out!!!";;@CaroleRadziwill;;"793920699421179904";https://twitter.com/ComicAmanda/status/793920699421179904
Sharkluvr;2016-11-02 21:59;0;0;"BREAKING: FBI Makes Announcement About Trump&#8217;s Ties To Russia http:// conservativetribune.com/fbi-makes-anno uncement-trump/?utm_source=Twitter&utm_medium=MobileFloatingSharingButtons&utm_content=2016-11-02&utm_campaign=websitesharingbuttons …";;;#8217;"793920459767062528";https://twitter.com/Sharkluvr/status/793920459767062528
CSKYWomen;2016-11-02 21:43;0;0;"He has brought hate upon our nation we must trump him #imwithher2016 Hilary Clinton for President of the United States";;;#imwithher2016;"793916390470098944";https://twitter.com/CSKYWomen/status/793916390470098944
PatrickKulp;2016-11-02 21:24;0;1;"Deplorable...by Trump *whispered* "For those who don't disavow" pic.twitter.com/Da0sioUpfQ";;;;"793911749527236608";https://twitter.com/PatrickKulp/status/793911749527236608
naz_erkan;2016-11-02 21:07;0;1;"@dilek_isci Trump tekrar anketlerde Hillary'yi yakaladi dun. Azcuk pessimist bir gunumdeyim";;@dilek_isci;;"793907378114609152";https://twitter.com/naz_erkan/status/793907378114609152
deaconlf;2016-11-02 20:58;0;0;"@MollyTOConnor I think Trump is a tramp, tho?";;@MollyTOConnor;;"793905128528936960";https://twitter.com/deaconlf/status/793905128528936960
IKEAtkinson;2016-11-02 20:36;1;6;"I hope @CNN , @abcnews , @MSNBC , and other news agencies like @BuzzFeedNews cover the public press conference for Trump's child rape victim";;@CNN @abcnews @MSNBC @BuzzFeedNews;;"793899675979874304";https://twitter.com/IKEAtkinson/status/793899675979874304
bmcclendon;2016-11-02 20:30;0;1;"Are Trump supporters going to raise the money to rebuild this church? https://www. washingtonpost.com/news/acts-of-f aith/wp/2016/11/02/vote-trump-painted-on-wall-of-burned-out-black-church-in-mississippi/ …";;;;"793898084509949952";https://twitter.com/bmcclendon/status/793898084509949952
JayMinz;2016-11-02 20:20;0;0;"Guy made a #WorldSeries Trump Cub's jersey!? All kinds of wrong. https:// twitter.com/tbtimes_rays/s tatus/793893600757182466 …";;;#WorldSeries;"793895700748656640";https://twitter.com/JayMinz/status/793895700748656640
radiormnpodcast;2016-11-02 20:19;0;0;"Fox 4 News posted a simulated election result chart showing Clinton with 43% of the popular vote and Trump with 39% http://www. fox4news.com/elections pic.twitter.com/75VSaghMTT";;;;"793895435265986560";https://twitter.com/radiormnpodcast/status/793895435265986560
DonaldStumpp;2016-11-02 20:13;0;0;"Trump and @mike_pence are clueless on health care financing system. http://www. theatlantic.com/health/archive /2016/11/health-suspense/506144/?utm_source=twb … .";;@mike_pence;;"793893936355868672";https://twitter.com/DonaldStumpp/status/793893936355868672
kimekim;2016-11-02 20:05;0;1;"Trump = 4 yrs of chaos blamed on Obama & media. Clinton = 4 yrs of obstruction & BS investigations by party formally known as GOP. #sadtimes";;;#sadtimes;"793891927296864256";https://twitter.com/kimekim/status/793891927296864256
karaswisher;2016-11-02 20:03;0;0;"@morganwarstler what? That I declined to type down what he said without question? That's trump America";;@morganwarstler;;"793891410151735296";https://twitter.com/karaswisher/status/793891410151735296
cali94612;2016-11-02 19:52;0;2;"@Reality_Douche @TemiaBrinson I'd vote for Rand Paul or Kaisch but never Trump he's a proven idiot & scam artist.";;@Reality_Douche @TemiaBrinson;;"793888453687599104";https://twitter.com/cali94612/status/793888453687599104
tbevilacqua;2016-11-02 19:44;0;5;". @hollybdc seems like Trump camp coordinating with Wikileaks.";;@hollybdc;;"793886515583651840";https://twitter.com/tbevilacqua/status/793886515583651840
cali94612;2016-11-02 19:44;0;2;"@Reality_Douche @TemiaBrinson not true, Trump is just the most disgusting nominee in history";;@Reality_Douche @TemiaBrinson;;"793886477407035393";https://twitter.com/cali94612/status/793886477407035393
bradpitt1111111;2016-11-02 19:38;0;0;"#theview DOES TRUMP ACTUALLY EAT CHILDREN? http:// usherald.com/filthy-sex-sec ret-hillary-clinton-anthony-weiner-just-leaked-fbi-insider/ …";;;#theview;"793885051494596608";https://twitter.com/bradpitt1111111/status/793885051494596608
Rich_893;2016-11-02 19:35;0;0;"@mattblaze @I_Kond -About a quarter of America is sickening those hard core Trump supporters.";;@mattblaze @I_Kond;;"793884197785997312";https://twitter.com/Rich_893/status/793884197785997312
robyn_ravenclaw;2016-11-02 19:23;0;1;"No offense to Trump supporters but frankly I don't care about your opinion. @jonobacon speaking to my soul #CMXSummit";;@jonobacon;#CMXSummit;"793881258660999168";https://twitter.com/robyn_ravenclaw/status/793881258660999168
robyn_ravenclaw;2016-11-02 19:22;1;1;"Behavioral economics. Humans think they're rational but if they were they wouldn't be voting for Trump in a week. @jonobacon #CMXSummit";;@jonobacon;#CMXSummit;"793881088242307072";https://twitter.com/robyn_ravenclaw/status/793881088242307072
scootmagapril;2016-11-02 18:55;0;0;"@kairyssdal @hollybdc Suspect, indeed. But wouldn't it be hilarious if it ended up being garbage about Trump?";;@kairyssdal @hollybdc;;"793874065966571520";https://twitter.com/scootmagapril/status/793874065966571520
jcobpaul;2016-11-02 18:54;0;1;"to be american means believing in a set of principles. by supporting trump they are perpetuating a corrupt ideology, an ideology not inline";;;;"793874048157573120";https://twitter.com/jcobpaul/status/793874048157573120
ColombianCowboy;2016-11-02 18:54;0;0;"@seanhannity exactly like Trump. Using someone else's name before admitting your own fault. You guys are like 4th graders. Be a man.";;@seanhannity;;"793873924035444740";https://twitter.com/ColombianCowboy/status/793873924035444740
LettuceEatFood;2016-11-02 18:51;0;0;"@ronnowens Lawsuit Charges Donald Trump with Raping a 13-Year-Old Girl http://www. snopes.com/2016/06/23/don ald-trump-rape-lawsuit/ …";;@ronnowens;;"793873226396905473";https://twitter.com/LettuceEatFood/status/793873226396905473
jcobpaul;2016-11-02 18:49;0;3;"i thinks it's funny how people say that this country was founded on christianity and supposedly we will return to that under trump";;;;"793872580218204160";https://twitter.com/jcobpaul/status/793872580218204160
atk825;2016-11-02 18:31;0;0;"@Nate_Cohn He leads by 98 amongst Hillary voters deadset on changing their vote to Trump.";;@Nate_Cohn;;"793868162810785792";https://twitter.com/atk825/status/793868162810785792
apanasenko;2016-11-02 18:29;0;0;"Wow. New Trump video against Hilary. #isog https://www. youtube.com/watch?v=rUUApk v6XzU&feature=share …";;;#isog;"793867552225013760";https://twitter.com/apanasenko/status/793867552225013760
ryanshuzzz;2016-11-02 18:28;1;5;"It's a good thing the votes are rigged so Trump won't win.";;;;"793867436223188992";https://twitter.com/ryanshuzzz/status/793867436223188992
chuck415;2016-11-02 18:02;0;1;"@grubreport We drove up the coast to Oregon a few weeks ago & saw all Trump/Pence signs in Northern CA and Southern OR. It was frightening!";;@grubreport;;"793860902630023168";https://twitter.com/chuck415/status/793860902630023168
ManoMarks;2016-11-02 18:00;0;0;"@philverney eh, you already elected your own Trump. I'm hoping for a Scottish breakaway from UK.";;@philverney;;"793860360360955904";https://twitter.com/ManoMarks/status/793860360360955904
lksugarman;2016-11-02 17:57;0;3;"Do you think Trump will be good for our economy?The rest of the world doesn't. pic.twitter.com/1qqGxcNmsM";;;;"793859693349261312";https://twitter.com/lksugarman/status/793859693349261312
jonathanpwylie;2016-11-02 17:51;0;5;"The single biggest threat to entrepreneurship is Donald Trump... @GuyKawasaki #LeanStartUp";;@GuyKawasaki;#LeanStartUp;"793858142543097858";https://twitter.com/jonathanpwylie/status/793858142543097858
jsagafi;2016-11-02 17:51;0;1;"9/11 hammered the economy by creating uncertainty. How much has Trump's crazymaking already done so, upending geopolitics, triggering fear?";;;;"793858058396938240";https://twitter.com/jsagafi/status/793858058396938240
davebarna;2016-11-02 17:50;0;2;""Biggest threat to entrepreneurship in US is Donald Trump." @GuyKawasaki pic.twitter.com/qXZGQdjC9z";;@GuyKawasaki;;"793857903274790912";https://twitter.com/davebarna/status/793857903274790912
KarstenW;2016-11-02 17:44;0;0;"Beautiful song. The episode of this American Life in which it ran was great, too: getting into the mind of Trump voters - w/out prejudice https:// twitter.com/thisamerlife/s tatus/792003251679801345 …";;;;"793856273951236096";https://twitter.com/KarstenW/status/793856273951236096
simonw;2016-11-02 17:37;0;1;"@felix_cohen any chance of delightfully tacky Trump/Clinton themed cocktails?";;@felix_cohen;;"793854489786580993";https://twitter.com/simonw/status/793854489786580993
lightdonr;2016-11-02 17:25;0;0;"@Rosie Please go on the View again to bait Trump again! Our country needs you!";;@Rosie;;"793851650062508032";https://twitter.com/lightdonr/status/793851650062508032
adrielhampton;2016-11-02 17:24;1;4;"Congressional candidates emailing me telling me to look at Trump's tweets. This national nightmare ends soon.";;;;"793851165209276416";https://twitter.com/adrielhampton/status/793851165209276416
antvr8;2016-11-02 17:12;0;1;"@YousefSaba @politico Well, General, Trump has only dismissed KKK support ONCE! And that was lackluster! He is a disgrace!";;@YousefSaba @politico;;"793848149383208961";https://twitter.com/antvr8/status/793848149383208961
cgray_studio;2016-11-02 17:00;0;0;"Jon Stewart Shows How To Win A Twitter War With Donald Trump http://www. huffingtonpost.com/entry/jon-stew art-donald-trump-twitter-war_us_5819a04fe4b0f96eba96e507 …";;;;"793845362209337344";https://twitter.com/cgray_studio/status/793845362209337344
jrizzo;2016-11-02 16:47;0;0;"I am not ready for how Trump is going to deflect blame about his supporters burning a black church in his name.";;;;"793842071039676416";https://twitter.com/jrizzo/status/793842071039676416
capleen;2016-11-02 16:43;1;1;"What does the Pope, the GOP, and Trump have in common? Old boys network excludes women and they blame it on the Bible";;;;"793840895145627648";https://twitter.com/capleen/status/793840895145627648
kianaareynolds;2016-11-02 16:27;0;5;"donald trump looks like a toe.";;;;"793837049652523008";https://twitter.com/kianaareynolds/status/793837049652523008
JonCrawford;2016-11-02 16:25;1;0;""If you vote Hillary, you're an adult. If you vote Trump, you're a sucker. And if you don't vote, you're an asshole" https://www. facebook.com/teamcoco/video s/1281683415223871/ …";;;;"793836311731765248";https://twitter.com/JonCrawford/status/793836311731765248
noelc;2016-11-02 16:09;0;0;"@schwa @lieven ignoring them is how someone like Trump capitalizes on their grievances. I'm speaking of economic issues.";;@schwa @lieven;;"793832435263778816";https://twitter.com/noelc/status/793832435263778816
noelc;2016-11-02 16:08;0;0;"@schwa @lieven your tweet was about "poor white" VOTERS though... those people aren't disappearing even if Trump loses...";;@schwa @lieven;;"793832070858416130";https://twitter.com/noelc/status/793832070858416130
Khanoisseur;2016-11-02 16:02;18;20;".@Dreadnought_E4 Hillary at 21 delivered a speech I cannot ever imagine Trump writing by himself https:// twitter.com/khanoisseur/st atus/763866022415773696 …";;@Dreadnought_E4;;"793830616126980096";https://twitter.com/Khanoisseur/status/793830616126980096
dorkitude;2016-11-02 15:57;6;4;"Jon Stewart told this hilarious Trump story last night: https:// youtu.be/C2OYxFlW0Yg";;;;"793829328400158720";https://twitter.com/dorkitude/status/793829328400158720
beingJULIA9601;2016-11-02 15:52;0;0;"Pretty sure a Trump stand would incite a riot. #imwithher #marketstreet #embarcadero … https://www. instagram.com/p/BMT9JDuAQr6/";;;#imwithher #marketstreet #embarcadero;"793828214854578176";https://twitter.com/beingJULIA9601/status/793828214854578176
lexluthor415;2016-11-02 15:50;0;0;"@GaryJohnsonFTW @MaddowBlog @MSNBC That's s bote for a Trump";;@GaryJohnsonFTW @MaddowBlog @MSNBC;;"793827641472094208";https://twitter.com/lexluthor415/status/793827641472094208
lexluthor415;2016-11-02 15:39;0;0;"@justinmac82 @Pet00294503 @gyoung0243 Nickname. Just like Trump talk a whole lot of shit and say nothing.";;@justinmac82 @Pet00294503 @gyoung0243;;"793824793426399233";https://twitter.com/lexluthor415/status/793824793426399233
KarstenW;2016-11-02 14:36;0;0;"Stay classy, America! - Melania Trump Posed Nude in 1995: See the Newly Surfaced Pics http:// usm.ag/2aIYLkG via @UsWeekly";;@UsWeekly;;"793808996587020288";https://twitter.com/KarstenW/status/793808996587020288
JulioFrank83;2016-11-02 14:28;0;0;"#dontknowwhattodo #Hillary2016 #HillaryForPrison or business-Guy #DonaldTrumpforPresident ? #HilaryClinton ; Trump hasn't put cards on table! pic.twitter.com/SZAbuu1ovP";;;#dontknowwhattodo #Hillary2016 #HillaryForPrison #DonaldTrumpforPresident #HilaryClinton;"793807107879346176";https://twitter.com/JulioFrank83/status/793807107879346176
xsgreene;2016-11-02 14:27;2;7;"Must read this damning argument. Gets to the heart of my own disgust with Trump. https:// bothsidesofthetable.com/and-then-they- came-for-me-ee970a6112c1#.ue5oipd2j …";;;#;"793806853197049856";https://twitter.com/xsgreene/status/793806853197049856
Khanoisseur;2016-11-02 14:21;42;33;". @MgniM this is the best closing argument against Trump-if it doesn't convince you why he's unfit, nothing will https:// twitter.com/khanoisseur/st atus/784401554480566272 …";;@MgniM;;"793805311681323010";https://twitter.com/Khanoisseur/status/793805311681323010
darthstar99;2016-11-02 14:05;0;0;"@NBCPolitics @Prog4Hillary16 @NBCNews She wasn't exactly slamming Trump. But she was right to respond. pic.twitter.com/iwcsztVG9A";;@NBCPolitics @Prog4Hillary16 @NBCNews;;"793801275540316165";https://twitter.com/darthstar99/status/793801275540316165
capleen;2016-11-02 14:03;0;0;"Economists agree the trump show is all smoke and mirrors https:// twitter.com/serpentine202/ status/793551244879069184 …";;;;"793800802192142337";https://twitter.com/capleen/status/793800802192142337
darthstar99;2016-11-02 13:49;0;0;"Six more days of giving a shit about what Trump says. Then a week of celebrating historical win for Hillary. Then the holidays. #Twitter";;;#Twitter;"793797161322295296";https://twitter.com/darthstar99/status/793797161322295296
